Sequence #,Month_Day_Year_Hours_Minutes_Seconds_msTicks,PGN,Processed PGN,Name,Manufacturer,Remote Address,Local Address,Priority,Single Frame,Size,Packet
1836,6_21_2015_16_12_9_24986616,60928,Processed,ISO IOP_N2K_ADDR Claim,Garmin,9,255,6,1,8,0xB0A3B61C0082F0C0
1837,6_21_2015_16_12_9_24986671,60928,Processed,ISO IOP_N2K_ADDR Claim,Garmin,6,255,6,1,8,0x8CAEB71C00AAA0C0
1838,6_21_2015_16_12_9_24986679,60928,Processed,ISO IOP_N2K_ADDR Claim,Garmin,4,255,6,1,8,0xF053BD1C00CD78C0
1839,6_21_2015_16_12_9_24986686,60928,Processed,ISO IOP_N2K_ADDR Claim,Garmin,1,255,6,1,8,0x80AAA41C009650C0
1840,6_21_2015_16_12_9_24986692,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1841,6_21_2015_16_12_9_24986699,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF967AFF7FFF7FFD
1842,6_21_2015_16_12_9_24986707,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1843,6_21_2015_16_12_9_24986714,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
1844,6_21_2015_16_12_9_24986723,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
1845,6_21_2015_16_12_9_24986749,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1846,6_21_2015_16_12_9_24986768,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF967AFF7FFF7FFD
1847,6_21_2015_16_12_9_24986775,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1848,6_21_2015_16_12_9_24986849,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1849,6_21_2015_16_12_9_24986869,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF977AFF7FFF7FFD
1850,6_21_2015_16_12_9_24986877,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1851,6_21_2015_16_12_9_24986949,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1852,6_21_2015_16_12_9_24986969,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF977AFF7FFF7FFD
1853,6_21_2015_16_12_9_24986977,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1854,6_21_2015_16_12_9_24987049,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1855,6_21_2015_16_12_9_24987071,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF967AFF7FFF7FFD
1856,6_21_2015_16_12_9_24987080,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1857,6_21_2015_16_12_10_24987149,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1858,6_21_2015_16_12_10_24987172,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF957AFF7FFF7FFD
1859,6_21_2015_16_12_10_24987178,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1860,6_21_2015_16_12_10_24987249,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1861,6_21_2015_16_12_10_24987272,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF957AFF7FFF7FFD
1862,6_21_2015_16_12_10_24987280,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1863,6_21_2015_16_12_10_24987287,127258,Unprocessed,Magnetic Variation,Garmin,9,255,6,1,6,0xFFFFDF40FF7F
1864,6_21_2015_16_12_10_24987349,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1865,6_21_2015_16_12_10_24987372,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF957AFF7FFF7FFD
1866,6_21_2015_16_12_10_24987381,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1867,6_21_2015_16_12_10_24987449,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1868,6_21_2015_16_12_10_24987473,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF967AFF7FFF7FFD
1869,6_21_2015_16_12_10_24987480,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1870,6_21_2015_16_12_10_24987549,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1871,6_21_2015_16_12_10_24987573,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF967AFF7FFF7FFD
1872,6_21_2015_16_12_10_24987580,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1873,6_21_2015_16_12_10_24987649,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1874,6_21_2015_16_12_10_24987674,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF977AFF7FFF7FFD
1875,6_21_2015_16_12_10_24987681,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1876,6_21_2015_16_12_10_24987740,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
1877,6_21_2015_16_12_10_24987747,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
1878,6_21_2015_16_12_10_24987755,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1879,6_21_2015_16_12_10_24987775,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1880,6_21_2015_16_12_10_24987781,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1881,6_21_2015_16_12_10_24987849,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1882,6_21_2015_16_12_10_24987876,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1883,6_21_2015_16_12_10_24987883,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1884,6_21_2015_16_12_10_24987949,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1885,6_21_2015_16_12_10_24987976,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1886,6_21_2015_16_12_10_24987984,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1887,6_21_2015_16_12_10_24988049,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1888,6_21_2015_16_12_10_24988108,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1889,6_21_2015_16_12_10_24988115,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1890,6_21_2015_16_12_11_24988149,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1891,6_21_2015_16_12_11_24988178,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1892,6_21_2015_16_12_11_24988184,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1893,6_21_2015_16_12_11_24988249,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1894,6_21_2015_16_12_11_24988279,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1895,6_21_2015_16_12_11_24988285,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1896,6_21_2015_16_12_11_24988291,127258,Unprocessed,Magnetic Variation,Garmin,9,255,6,1,6,0xFFFFDF40FF7F
1897,6_21_2015_16_12_11_24988349,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1898,6_21_2015_16_12_11_24988379,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1899,6_21_2015_16_12_11_24988394,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1900,6_21_2015_16_12_11_24988449,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1901,6_21_2015_16_12_11_24988480,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1902,6_21_2015_16_12_11_24988488,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1903,6_21_2015_16_12_11_24988549,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1904,6_21_2015_16_12_11_24988580,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1905,6_21_2015_16_12_11_24988589,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1906,6_21_2015_16_12_11_24988649,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1907,6_21_2015_16_12_11_24988681,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1908,6_21_2015_16_12_11_24988687,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1909,6_21_2015_16_12_11_24988749,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1910,6_21_2015_16_12_11_24988782,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1911,6_21_2015_16_12_11_24988788,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1912,6_21_2015_16_12_11_24988794,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
1913,6_21_2015_16_12_11_24988802,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
1914,6_21_2015_16_12_11_24988849,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1915,6_21_2015_16_12_11_24988883,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF987AFF7FFF7FFD
1916,6_21_2015_16_12_11_24988889,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1917,6_21_2015_16_12_11_24988949,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1918,6_21_2015_16_12_11_24988983,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF997AFF7FFF7FFD
1919,6_21_2015_16_12_11_24988990,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1920,6_21_2015_16_12_11_24989049,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1921,6_21_2015_16_12_11_24989084,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF997AFF7FFF7FFD
1922,6_21_2015_16_12_11_24989092,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1923,6_21_2015_16_12_12_24989149,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1924,6_21_2015_16_12_12_24989185,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
1925,6_21_2015_16_12_12_24989193,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1926,6_21_2015_16_12_12_24989249,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1927,6_21_2015_16_12_12_24989281,127258,Unprocessed,Magnetic Variation,Garmin,9,255,6,1,6,0xFFFFDF40FF7F
1928,6_21_2015_16_12_12_24989286,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
1929,6_21_2015_16_12_12_24989295,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1930,6_21_2015_16_12_12_24989349,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1931,6_21_2015_16_12_12_24989386,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
1932,6_21_2015_16_12_12_24989392,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1933,6_21_2015_16_12_12_24989449,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1934,6_21_2015_16_12_12_24989487,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
1935,6_21_2015_16_12_12_24989493,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1936,6_21_2015_16_12_12_24989549,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1937,6_21_2015_16_12_12_24989588,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
1938,6_21_2015_16_12_12_24989596,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1939,6_21_2015_16_12_12_24989649,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1940,6_21_2015_16_12_12_24989689,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
1941,6_21_2015_16_12_12_24989698,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1942,6_21_2015_16_12_12_24989749,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1943,6_21_2015_16_12_12_24989789,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9A7AFF7FFF7FFD
1944,6_21_2015_16_12_12_24989795,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1945,6_21_2015_16_12_12_24989849,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1946,6_21_2015_16_12_12_24989890,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9B7AFF7FFF7FFD
1947,6_21_2015_16_12_12_24989896,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1948,6_21_2015_16_12_12_24989949,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1949,6_21_2015_16_12_12_24990026,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9B7AFF7FFF7FFD
1950,6_21_2015_16_12_12_24990034,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1951,6_21_2015_16_12_12_24990049,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1952,6_21_2015_16_12_12_24990110,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9B7AFF7FFF7FFD
1953,6_21_2015_16_12_13_24990118,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
1954,6_21_2015_16_12_13_24990126,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1955,6_21_2015_16_12_13_24990133,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
1956,6_21_2015_16_12_13_24990149,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1957,6_21_2015_16_12_13_24990192,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9B7AFF7FFF7FFD
1958,6_21_2015_16_12_13_24990200,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1959,6_21_2015_16_12_13_24990249,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1960,6_21_2015_16_12_13_24990281,127258,Unprocessed,Magnetic Variation,Garmin,9,255,6,1,6,0xFFFFDF40FF7F
1961,6_21_2015_16_12_13_24990292,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9B7AFF7FFF7FFD
1962,6_21_2015_16_12_13_24990300,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1963,6_21_2015_16_12_13_24990349,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1964,6_21_2015_16_12_13_24990393,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9C7AFF7FFF7FFD
1965,6_21_2015_16_12_13_24990402,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1966,6_21_2015_16_12_13_24990449,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1967,6_21_2015_16_12_13_24990494,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9C7AFF7FFF7FFD
1968,6_21_2015_16_12_13_24990500,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1969,6_21_2015_16_12_13_24990549,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1970,6_21_2015_16_12_13_24990595,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9C7AFF7FFF7FFD
1971,6_21_2015_16_12_13_24990601,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1972,6_21_2015_16_12_13_24990649,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1973,6_21_2015_16_12_13_24990695,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
1974,6_21_2015_16_12_13_24990703,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1975,6_21_2015_16_12_13_24990749,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1976,6_21_2015_16_12_13_24990796,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
1977,6_21_2015_16_12_13_24990804,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1978,6_21_2015_16_12_13_24990849,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1979,6_21_2015_16_12_13_24990897,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
1980,6_21_2015_16_12_13_24990903,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1981,6_21_2015_16_12_13_24990949,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1982,6_21_2015_16_12_13_24990997,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
1983,6_21_2015_16_12_13_24991004,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1984,6_21_2015_16_12_13_24991049,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1985,6_21_2015_16_12_13_24991098,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
1986,6_21_2015_16_12_13_24991105,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1987,6_21_2015_16_12_14_24991149,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1988,6_21_2015_16_12_14_24991199,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
1989,6_21_2015_16_12_14_24991207,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1990,6_21_2015_16_12_14_24991249,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1991,6_21_2015_16_12_14_24991280,127258,Unprocessed,Magnetic Variation,Garmin,9,255,6,1,6,0xFFFFDF40FF7F
1992,6_21_2015_16_12_14_24991300,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
1993,6_21_2015_16_12_14_24991308,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1994,6_21_2015_16_12_14_24991340,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
1995,6_21_2015_16_12_14_24991346,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
1996,6_21_2015_16_12_14_24991354,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1997,6_21_2015_16_12_14_24991400,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9C7AFF7FFF7FFD
1998,6_21_2015_16_12_14_24991407,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1999,6_21_2015_16_12_14_24991449,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2000,6_21_2015_16_12_14_24991501,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9C7AFF7FFF7FFD
2001,6_21_2015_16_12_14_24991509,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2002,6_21_2015_16_12_14_24991549,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2003,6_21_2015_16_12_14_24991602,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
2004,6_21_2015_16_12_14_24991613,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2005,6_21_2015_16_12_14_24991649,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2006,6_21_2015_16_12_14_24991703,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2007,6_21_2015_16_12_14_24991709,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2008,6_21_2015_16_12_14_24991749,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2009,6_21_2015_16_12_14_24991803,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2010,6_21_2015_16_12_14_24991810,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2011,6_21_2015_16_12_14_24991849,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2012,6_21_2015_16_12_14_24991904,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9D7AFF7FFF7FFD
2013,6_21_2015_16_12_14_24991912,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2014,6_21_2015_16_12_14_24991949,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2015,6_21_2015_16_12_14_24992005,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2016,6_21_2015_16_12_14_24992012,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2017,6_21_2015_16_12_14_24992049,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2018,6_21_2015_16_12_14_24992108,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2019,6_21_2015_16_12_14_24992114,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2020,6_21_2015_16_12_15_24992149,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2021,6_21_2015_16_12_15_24992206,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2022,6_21_2015_16_12_15_24992213,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2023,6_21_2015_16_12_15_24992249,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2024,6_21_2015_16_12_15_24992280,127258,Unprocessed,Magnetic Variation,Garmin,9,255,6,1,6,0xFFFFDF40FF7F
2025,6_21_2015_16_12_15_24992307,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9E7AFF7FFF7FFD
2026,6_21_2015_16_12_15_24992314,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2027,6_21_2015_16_12_15_24992349,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2028,6_21_2015_16_12_15_24992407,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF9F7AFF7FFF7FFD
2029,6_21_2015_16_12_15_24992416,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2030,6_21_2015_16_12_15_24992449,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
2031,6_21_2015_16_12_15_24992508,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFFA07AFF7FFF7FFD
2032,6_21_2015_16_12_15_24992515,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
2033,6_21_2015_16_12_15_24992540,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
2034,6_21_2015_16_12_15_24992546,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
2035,6_21_2015_16_12_15_24992552,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
